ExperimentID,ImageName,ImageID,PredictionID,Prediction_left,Prediction_top,Prediction_right,Prediction_bottom,Prediction_confidence
20, crop001573.png, 153, 16, 0, 156, 10, 187, 1.1
20, crop001573.png, 153, 17, 10, 158, 25, 187, 2.1
20, crop001573.png, 153, 18, 150, 165, 157, 187, 2.1
20, crop001573.png, 153, 19, 0, 172, 6, 187, 1.1
20, crop001573.png, 153, 20, 407, 178, 416, 229, 3.0
20, crop001573.png, 153, 21, 53, 205, 63, 221, 1.0
20, person_and_bike_088.png, 154, 1, 193, 49, 289, 402, 99.9
20, crop001522.png, 155, 1, 216, 109, 306, 365, 99.9
20, crop001522.png, 155, 2, 274, 79, 294, 142, 12.2
20, crop001522.png, 155, 3, 350, 95, 373, 145, 3.1
20, crop001522.png, 155, 4, 361, 90, 390, 174, 98.7
20, crop001522.png, 155, 5, 386, 93, 409, 166, 97.5
20, crop001522.png, 155, 6, 278, 143, 314, 305, 19.6
20, crop001522.png, 155, 7, 377, 79, 385, 89, 2.3
20, crop001522.png, 155, 8, 229, 76, 244, 102, 3.0
20, crop001522.png, 155, 9, 360, 72, 371, 113, 1.3
20, crop001522.png, 155, 10, 260, 78, 278, 116, 3.2
20, crop001522.png, 155, 11, 278, 73, 291, 123, 3.1
20, crop001522.png, 155, 12, 365, 83, 379, 112, 1.3
20, crop001522.png, 155, 13, 410, 97, 414, 120, 2.5
20, crop001522.png, 155, 14, 411, 102, 414, 126, 2.7
20, crop001522.png, 155, 15, 408, 90, 415, 142, 3.4
20, person_and_bike_059.png, 156, 1, 158, 59, 253, 331, 99.9
20, person_and_bike_090.png, 157, 1, 86, 55, 165, 357, 99.2
20, person_335.png, 158, 1, 205, 139, 233, 212, 7.5
20, person_335.png, 158, 2, 119, 132, 145, 245, 99.8
20, person_335.png, 158, 3, 143, 141, 165, 240, 99.6
20, person_335.png, 158, 4, 201, 140, 239, 247, 2.4
20, person_335.png, 158, 5, 150, 153, 173, 245, 14.9
20, person_335.png, 158, 6, 209, 141, 245, 312, 97.3
20, person_335.png, 158, 7, 173, 143, 233, 332, 99.9
20, person_335.png, 158, 8, 182, 133, 189, 141, 1.5
20, person_335.png, 158, 9, 137, 138, 143, 150, 8.4
20, person_335.png, 158, 10, 143, 135, 152, 152, 5.1
20, person_335.png, 158, 11, 211, 130, 227, 161, 3.9
20, person_335.png, 158, 12, 138, 140, 145, 156, 5.9
20, person_335.png, 158, 13, 136, 136, 148, 165, 2.3
20, person_335.png, 158, 14, 143, 141, 150, 157, 1.2
20, person_335.png, 158, 15, 140, 134, 153, 167, 34.9
20, person_335.png, 158, 16, 180, 131, 193, 172, 2.9
20, person_335.png, 158, 17, 224, 146, 230, 161, 5.5
20, person_335.png, 158, 18, 226, 151, 230, 163, 2.3
20, person_335.png, 158, 19, 143, 142, 153, 192, 2.4
20, person_and_bike_069.png, 159, 1, 186, 56, 276, 374, 99.8
20, person_051.png, 160, 1, 184, 99, 258, 401, 100.0
20, person_051.png, 160, 2, 250, 44, 288, 178, 59.0
20, person_051.png, 160, 3, 397, 196, 415, 299, 1.3
20, person_and_bike_113.png, 161, 1, 114, 6, 247, 358, 100.0
20, person_and_bike_097.png, 162, 1, 158, 21, 306, 432, 100.0
20, person_and_bike_097.png, 162, 2, 71, 78, 340, 418, 1.1
20, person_105.png, 163, 1, 92, 85, 203, 334, 99.9
20, person_105.png, 163, 2, 192, 103, 307, 343, 100.0
20, person_105.png, 163, 3, 167, 97, 200, 145, 56.6
20, person_105.png, 163, 4, 172, 105, 227, 141, 1.5
20, person_105.png, 163, 5, 160, 98, 211, 285, 1.9
20, person_105.png, 163, 6, 181, 114, 224, 269, 10.6
20, person_105.png, 163, 7, 189, 188, 218, 260, 1.6
20, person_105.png, 163, 8, 302, 86, 309, 92, 3.8
20, person_105.png, 163, 9, 158, 86, 173, 116, 1.3
20, person_105.png, 163, 10, 262, 98, 271, 115, 2.5
20, person_105.png, 163, 11, 164, 94, 196, 126, 4.2
20, person_105.png, 163, 12, 204, 103, 234, 125, 1.4
20, person_105.png, 163, 13, 225, 104, 236, 119, 6.5
20, person_105.png, 163, 14, 197, 106, 225, 130, 37.2
20, person_105.png, 163, 15, 173, 112, 202, 137, 1.8
20, person_064.png, 164, 1, 149, 126, 236, 422, 100.0
20, person_and_bike_112.png, 165, 1, 119, 11, 246, 345, 99.9
20, person_and_bike_048.png, 166, 1, 84, 46, 245, 326, 99.8
20, person_and_bike_027.png, 167, 1, 155, 109, 200, 281, 99.8
20, person_and_bike_027.png, 167, 2, 194, 127, 246, 294, 99.0
20, person_and_bike_027.png, 167, 3, 331, 262, 389, 358, 3.5
20, person_and_bike_027.png, 167, 4, 45, 108, 52, 128, 12.3
20, person_and_bike_027.png, 167, 5, 206, 114, 215, 125, 1.1
20, person_and_bike_027.png, 167, 6, 34, 112, 41, 133, 3.9
20, person_and_bike_027.png, 167, 7, 33, 107, 42, 140, 43.5
20, person_and_bike_027.png, 167, 8, 41, 109, 50, 137, 32.9
20, person_and_bike_027.png, 167, 9, 218, 116, 225, 136, 2.1
20, person_and_bike_027.png, 167, 10, 226, 119, 232, 137, 2.8
20, person_and_bike_027.png, 167, 11, 0, 117, 9, 147, 9.6
20, person_and_bike_027.png, 167, 12, 44, 109, 52, 154, 1.2
20, person_and_bike_027.png, 167, 13, 214, 114, 228, 154, 4.4
20, person_and_bike_027.png, 167, 14, 225, 116, 233, 153, 27.7
20, person_and_bike_027.png, 167, 15, 0, 128, 6, 147, 2.3
20, person_and_bike_027.png, 167, 16, 232, 120, 242, 167, 3.9
20, person_and_bike_027.png, 167, 17, 235, 119, 246, 170, 5.4
20, person_and_bike_159.png, 168, 1, 168, 48, 260, 400, 99.9
20, person_and_bike_159.png, 168, 2, 25, 65, 33, 76, 2.6
20, person_and_bike_159.png, 168, 3, 43, 64, 49, 76, 3.3
20, person_and_bike_159.png, 168, 4, 47, 63, 54, 75, 2.0
20, person_138.png, 169, 1, 109, 69, 200, 326, 99.9
20, person_138.png, 169, 2, 314, 63, 337, 137, 2.4
20, person_138.png, 169, 3, 308, 38, 374, 332, 99.7
20, person_138.png, 169, 4, 219, 61, 284, 328, 99.9
20, person_138.png, 169, 5, 59, 48, 64, 61, 1.5
20, person_138.png, 169, 6, 167, 52, 172, 63, 2.6
20, person_138.png, 169, 7, 58, 47, 65, 78, 46.8
20, person_138.png, 169, 8, 153, 54, 159, 66, 1.1
20, person_138.png, 169, 9, 163, 54, 168, 66, 6.4
20, person_138.png, 169, 10, 168, 55, 173, 68, 16.0
20, person_138.png, 169, 11, 175, 52, 180, 71, 19.9
20, person_138.png, 169, 12, 54, 56, 65, 96, 3.2
20, person_138.png, 169, 13, 128, 67, 136, 92, 2.5
20, person_138.png, 169, 14, 286, 73, 300, 101, 1.8
20, person_138.png, 169, 15, 294, 77, 301, 98, 3.0
20, person_138.png, 169, 16, 317, 70, 332, 111, 2.1
20, person_059.png, 170, 1, 197, 132, 260, 355, 99.9
20, person_059.png, 170, 2, 394, 7, 414, 11, 1.3
20, person_and_bike_136.png, 171, 1, 0, -13, 46, 255, 1.7
20, person_and_bike_136.png, 171, 2, 156, 143, 177, 203, 2.8
20, person_and_bike_136.png, 171, 3, 402, 168, 416, 265, 1.1
20, person_and_bike_136.png, 171, 4, 46, 164, 77, 272, 96.6
20, person_and_bike_136.png, 171, 5, 60, 166, 82, 272, 19.1
20, person_and_bike_136.png, 171, 6, 71, 169, 91, 264, 1.4
20, person_and_bike_136.png, 171, 7, 75, 149, 121, 313, 99.9
20, person_and_bike_136.png, 171, 8, 129, 152, 178, 319, 99.8
20, person_and_bike_136.png, 171, 9, 208, 156, 259, 329, 99.9
20, person_and_bike_136.png, 171, 10, 249, 147, 299, 327, 99.5
20, person_and_bike_136.png, 171, 11, 158, 142, 173, 179, 37.9
20, person_and_bike_136.png, 171, 12, 31, 161, 43, 201, 14.4
20, person_and_bike_136.png, 171, 13, 72, 175, 77, 187, 1.4
20, person_and_bike_136.png, 171, 14, 116, 175, 129, 206, 1.5
20, person_and_bike_136.png, 171, 15, 127, 179, 134, 197, 9.5
20, person_and_bike_136.png, 171, 16, 126, 176, 136, 205, 2.7
20, person_and_bike_136.png, 171, 17, 117, 182, 128, 228, 11.7
20, person_and_bike_136.png, 171, 18, 127, 175, 136, 236, 3.7
20, person_and_bike_153.png, 172, 1, 48, 165, 74, 216, 85.6
20, person_and_bike_153.png, 172, 2, 50, 180, 79, 224, 4.1
20, person_and_bike_153.png, 172, 3, 243, 126, 306, 368, 99.7
20, person_and_bike_153.png, 172, 4, 146, 166, 151, 184, 6.0
20, person_and_bike_153.png, 172, 5, 162, 171, 169, 181, 1.3
20, person_and_bike_153.png, 172, 6, 120, 173, 125, 185, 1.4
20, person_and_bike_153.png, 172, 7, 145, 170, 150, 191, 2.4
20, person_and_bike_153.png, 172, 8, 146, 161, 154, 199, 54.0
20, person_and_bike_153.png, 172, 9, 148, 162, 159, 203, 2.1
20, person_and_bike_153.png, 172, 10, 411, 180, 415, 197, 2.2
20, person_and_bike_153.png, 172, 11, 161, 167, 172, 208, 92.7
20, person_and_bike_153.png, 172, 12, 397, 189, 404, 203, 7.2
20, person_and_bike_153.png, 172, 13, 412, 184, 415, 205, 5.9
20, crop_000017.png, 173, 1, 266, 60, 365, 437, 99.9
20, person_and_bike_062.png, 174, 1, 177, 40, 261, 393, 99.6
20, person_038.png, 175, 1, 188, 145, 298, 361, 99.7
20, person_038.png, 175, 2, 359, 87, 365, 96, 3.4
20, person_038.png, 175, 3, 369, 88, 374, 96, 1.8
20, person_038.png, 175, 4, 199, 93, 207, 103, 2.5
20, person_038.png, 175, 5, 216, 91, 225, 104, 6.6
20, person_038.png, 175, 6, 222, 92, 230, 105, 12.4
20, person_038.png, 175, 7, 351, 91, 359, 108, 5.5
20, person_038.png, 175, 8, 359, 91, 366, 107, 3.5
20, person_038.png, 175, 9, 368, 92, 374, 105, 2.2
20, person_038.png, 175, 10, 104, 100, 111, 109, 1.7
20, person_038.png, 175, 11, 120, 99, 129, 108, 1.9
20, person_038.png, 175, 12, 126, 100, 134, 108, 1.5
20, person_038.png, 175, 13, 185, 99, 191, 110, 4.7
20, person_038.png, 175, 14, 199, 95, 208, 109, 6.0
20, person_038.png, 175, 15, 208, 99, 217, 110, 2.0
20, person_038.png, 175, 16, 214, 95, 221, 110, 7.1
20, person_038.png, 175, 17, 213, 91, 226, 114, 1.5
20, person_038.png, 175, 18, 350, 89, 361, 119, 88.8
20, person_038.png, 175, 19, 360, 101, 367, 111, 1.1
20, person_038.png, 175, 20, 356, 89, 368, 119, 6.0
20, person_038.png, 175, 21, 367, 101, 373, 112, 1.3
20, person_038.png, 175, 22, 366, 87, 380, 120, 92.0
20, person_038.png, 175, 23, 78, 100, 90, 115, 32.5
20, person_038.png, 175, 24, 88, 101, 98, 114, 5.0
20, person_038.png, 175, 25, 93, 101, 103, 115, 6.6
20, person_038.png, 175, 26, 103, 102, 112, 117, 32.4
20, person_038.png, 175, 27, 100, 102, 115, 123, 6.7
20, person_038.png, 175, 28, 113, 103, 121, 116, 12.9
20, person_038.png, 175, 29, 118, 104, 126, 115, 4.3
20, person_038.png, 175, 30, 127, 103, 134, 113, 1.1
20, person_038.png, 175, 31, 158, 106, 167, 116, 1.3
20, person_038.png, 175, 32, 184, 97, 191, 120, 4.9
20, person_038.png, 175, 33, 201, 98, 221, 129, 97.3
20, person_038.png, 175, 34, 210, 97, 223, 127, 3.0
20, person_038.png, 175, 35, 102, 109, 113, 123, 4.7
20, person_038.png, 175, 36, 111, 109, 119, 124, 3.5
20, person_092.png, 176, 1, 136, 77, 220, 314, 99.9
20, person_092.png, 176, 2, 178, 95, 279, 362, 100.0
20, crop_000025.png, 177, 1, 128, 49, 238, 394, 97.7
20, crop_000025.png, 177, 2, 16, 290, 55, 346, 94.8
20, crop_000025.png, 177, 3, 236, 323, 254, 350, 4.3
20, crop_000025.png, 177, 4, 388, 392, 407, 421, 1.1
20, crop_000015.png, 178, 1, 119, 68, 277, 391, 100.0
20, person_303.png, 179, 1, 100, 124, 174, 364, 1.2
20, person_303.png, 179, 2, 160, 141, 234, 422, 99.6
20, person_303.png, 179, 3, 71, 109, 112, 207, 1.1
20, person_303.png, 179, 4, 305, 119, 341, 259, 99.3
20, person_303.png, 179, 5, 75, 110, 107, 296, 99.2
20, person_303.png, 179, 6, 83, 126, 117, 312, 23.3
20, person_303.png, 179, 7, 131, 115, 171, 329, 99.7
20, person_303.png, 179, 8, 94, 122, 142, 350, 99.7
20, person_303.png, 179, 9, 249, 125, 301, 384, 99.9
20, crop001511.png, 180, 1, 166, 125, 246, 347, 99.9
20, crop001511.png, 180, 2, 21, 42, 53, 99, 1.1
20, crop001511.png, 180, 3, 0, 68, 5, 84, 1.0
20, crop001511.png, 180, 4, 0, 66, 9, 101, 1.0
20, crop001511.png, 180, 5, 164, 97, 177, 108, 4.2
20, crop001511.png, 180, 6, 204, 100, 218, 110, 1.2
20, crop001511.png, 180, 7, 222, 99, 234, 112, 3.0
20, crop001511.png, 180, 8, 236, 99, 250, 113, 6.0
20, crop001511.png, 180, 9, 271, 100, 280, 111, 1.7
20, crop_000006.png, 181, 1, 122, 57, 307, 380, 99.9
20, person_071.png, 182, 1, 126, 71, 217, 387, 99.6
20, person_and_bike_052.png, 183, 1, 173, 25, 264, 362, 99.8
20, crop001520.png, 184, 1, 156, 113, 243, 351, 100.0
20, crop001520.png, 184, 2, 100, 115, 150, 323, 99.9
20, person_and_bike_063.png, 185, 1, 159, 42, 278, 341, 100.0
20, crop001719.png, 186, 1, 30, 28, 394, 282, 1.1
20, crop001719.png, 186, 2, 22, 189, 145, 251, 1.3
20, crop001719.png, 186, 3, 11, 205, 215, 267, 3.4
20, crop001719.png, 186, 4, 25, 218, 325, 275, 2.3
20, crop001719.png, 186, 5, 46, 203, 67, 254, 2.8
20, crop001719.png, 186, 6, 107, 183, 156, 364, 98.5
20, crop001719.png, 186, 7, 146, 183, 185, 362, 99.6
20, crop001719.png, 186, 8, 241, 221, 275, 363, 99.5
20, crop001719.png, 186, 9, 284, 252, 309, 352, 1.2
20, crop001719.png, 186, 10, 271, 233, 313, 369, 98.9
20, crop001719.png, 186, 11, 303, 230, 340, 376, 99.7
20, crop001719.png, 186, 12, 58, 206, 64, 221, 1.5
20, crop001719.png, 186, 13, 115, 209, 121, 223, 9.3
20, crop001719.png, 186, 14, 0, 203, 3, 235, 15.7
20, crop001719.png, 186, 15, 0, 202, 6, 237, 74.4
20, crop001719.png, 186, 16, 9, 208, 14, 230, 2.0
20, crop001719.png, 186, 17, 6, 201, 14, 238, 92.3
20, crop001719.png, 186, 18, 27, 204, 32, 231, 1.9
20, crop001719.png, 186, 19, 31, 204, 40, 240, 1.1
20, crop001719.png, 186, 20, 42, 210, 48, 229, 3.7
20, crop001719.png, 186, 21, 64, 215, 69, 227, 5.9
20, crop001719.png, 186, 22, 73, 215, 79, 228, 19.8
20, crop001719.png, 186, 23, 82, 217, 87, 229, 40.0
20, crop001719.png, 186, 24, 88, 217, 93, 229, 21.5
20, crop001719.png, 186, 25, 97, 217, 103, 229, 23.6
20, crop001719.png, 186, 26, 104, 218, 110, 229, 3.0
20, crop001719.png, 186, 27, 112, 213, 119, 230, 21.8
20, crop001719.png, 186, 28, 111, 209, 121, 237, 2.7
20, crop001719.png, 186, 29, 246, 217, 253, 236, 1.4
20, crop001719.png, 186, 30, 35, 220, 41, 239, 1.3
20, crop001719.png, 186, 31, 34, 210, 43, 244, 5.3
20, crop001719.png, 186, 32, 39, 208, 48, 246, 56.8
20, crop001719.png, 186, 33, 48, 206, 57, 249, 80.6
20, crop001719.png, 186, 34, 54, 206, 65, 250, 94.6
20, crop001719.png, 186, 35, 64, 221, 70, 237, 5.9
20, crop001719.png, 186, 36, 72, 219, 79, 237, 7.7
20, crop001719.png, 186, 37, 71, 215, 81, 245, 6.8
20, crop001719.png, 186, 38, 81, 219, 87, 236, 11.9
20, crop001719.png, 186, 39, 88, 220, 94, 234, 3.7
20, crop001719.png, 186, 40, 98, 220, 104, 234, 8.6
20, crop001719.png, 186, 41, 104, 222, 111, 235, 6.8
20, crop001719.png, 186, 42, 110, 218, 117, 238, 9.3
20, crop001719.png, 186, 43, 110, 214, 119, 246, 7.0
20, crop001719.png, 186, 44, 191, 208, 202, 254, 1.3
20, crop001719.png, 186, 45, 271, 225, 279, 239, 2.7
20, crop001719.png, 186, 46, 368, 230, 374, 242, 2.1
20, crop001719.png, 186, 47, 378, 231, 385, 242, 2.8
20, crop001719.png, 186, 48, 384, 230, 391, 242, 13.2
20, crop001719.png, 186, 49, 394, 230, 401, 243, 4.9
20, crop001719.png, 186, 50, 397, 229, 406, 244, 8.5
20, crop001719.png, 186, 51, 409, 228, 414, 243, 19.7
20, crop001719.png, 186, 52, 36, 224, 42, 244, 1.1
20, crop001719.png, 186, 53, 39, 224, 46, 244, 3.3
20, crop001719.png, 186, 54, 63, 221, 73, 248, 7.9
20, crop001719.png, 186, 55, 71, 227, 79, 244, 2.2
20, crop001719.png, 186, 56, 78, 224, 85, 247, 2.7
20, crop001719.png, 186, 57, 102, 223, 113, 248, 1.4
20, crop001719.png, 186, 58, 178, 220, 187, 258, 1.1
20, crop001719.png, 186, 59, 199, 221, 208, 254, 6.6
20, crop001719.png, 186, 60, 213, 221, 223, 254, 2.1
20, crop001719.png, 186, 61, 348, 233, 354, 255, 2.2
20, crop001719.png, 186, 62, 346, 228, 355, 260, 1.7
20, crop001719.png, 186, 63, 367, 229, 376, 260, 30.2
20, crop001719.png, 186, 64, 377, 235, 384, 252, 4.7
20, crop001719.png, 186, 65, 375, 230, 386, 260, 8.4
20, crop001719.png, 186, 66, 385, 233, 392, 252, 12.2
20, crop001719.png, 186, 67, 383, 230, 393, 260, 62.5
20, crop001719.png, 186, 68, 393, 235, 399, 251, 6.4
20, crop001719.png, 186, 69, 398, 235, 406, 251, 5.5
20, crop001719.png, 186, 70, 395, 230, 407, 260, 59.0
20, crop001719.png, 186, 71, 411, 232, 414, 255, 6.6
20, crop001719.png, 186, 72, 407, 227, 414, 261, 21.4
20, crop001719.png, 186, 73, 348, 234, 358, 262, 8.3
20, crop001719.png, 186, 74, 378, 239, 384, 260, 9.4
20, crop001719.png, 186, 75, 384, 241, 391, 260, 9.1
20, crop001719.png, 186, 76, 392, 241, 399, 260, 6.2
20, crop001719.png, 186, 77, 391, 235, 402, 262, 21.3
20, crop001719.png, 186, 78, 399, 243, 408, 260, 3.9
20, crop001719.png, 186, 79, 409, 242, 414, 261, 16.7
20, crop_000002.png, 187, 1, 132, 73, 277, 381, 100.0
20, person_and_bike_140.png, 188, 1, 160, 126, 227, 325, 100.0
20, person_and_bike_141.png, 189, 1, 140, 51, 221, 375, 99.9
20, person_and_bike_141.png, 189, 2, 192, 16, 260, 104, 48.2
20, person_282.png, 190, 1, 315, 125, 337, 171, 2.5
20, person_282.png, 190, 2, 344, 125, 372, 168, 1.2
20, person_282.png, 190, 3, 53, 125, 82, 204, 99.2
20, person_282.png, 190, 4, 173, 127, 227, 378, 99.9
20, person_282.png, 190, 5, 357, 118, 366, 130, 1.2
20, person_282.png, 190, 6, 160, 119, 166, 132, 2.6
20, person_282.png, 190, 7, 202, 122, 210, 134, 1.6
20, person_282.png, 190, 8, 206, 123, 213, 135, 2.0
20, person_282.png, 190, 9, 347, 123, 354, 140, 2.8
20, person_282.png, 190, 10, 351, 123, 360, 139, 14.3
20, person_282.png, 190, 11, 350, 119, 365, 143, 12.6
20, person_282.png, 190, 12, 357, 121, 366, 140, 7.8
20, person_282.png, 190, 13, 203, 122, 210, 146, 4.3
20, person_282.png, 190, 14, 208, 124, 215, 146, 28.4
20, person_282.png, 190, 15, 319, 119, 332, 163, 99.0
20, person_282.png, 190, 16, 324, 121, 334, 161, 39.9
20, person_282.png, 190, 17, 346, 128, 354, 145, 1.0
20, person_282.png, 190, 18, 344, 123, 356, 155, 6.2
20, person_282.png, 190, 19, 352, 129, 360, 144, 2.0
20, person_282.png, 190, 20, 347, 122, 365, 155, 16.6
20, person_282.png, 190, 21, 357, 128, 366, 146, 1.2
20, person_282.png, 190, 22, 159, 140, 170, 150, 1.2
20, person_282.png, 190, 23, 150, 133, 180, 155, 1.4
20, person_282.png, 190, 24, 343, 141, 352, 155, 2.7
20, person_282.png, 190, 25, 342, 135, 368, 157, 1.8
20, person_282.png, 190, 26, 159, 137, 179, 167, 50.4
20, person_and_bike_012.png, 191, 1, 217, 69, 286, 401, 98.8
20, person_and_bike_012.png, 191, 2, 1, 63, 13, 178, 2.1
20, person_and_bike_012.png, 191, 3, 5, 66, 41, 195, 99.7
20, person_and_bike_012.png, 191, 4, 139, 94, 199, 374, 100.0
20, person_and_bike_012.png, 191, 5, 0, 70, 4, 161, 1.0
20, person_and_bike_012.png, 191, 6, 0, 93, 6, 169, 1.3
20, person_and_bike_028.png, 192, 1, 66, 114, 282, 181, 4.6
20, person_and_bike_028.png, 192, 2, 165, 132, 239, 377, 99.9
20, person_and_bike_028.png, 192, 3, 64, 113, 84, 168, 5.3
20, person_and_bike_028.png, 192, 4, 72, 111, 93, 167, 2.5
20, person_and_bike_028.png, 192, 5, 192, 115, 215, 175, 1.4
20, person_and_bike_028.png, 192, 6, 287, 120, 310, 207, 99.5
20, person_and_bike_028.png, 192, 7, 309, 117, 336, 215, 98.4
20, person_and_bike_028.png, 192, 8, 126, 108, 137, 118, 1.2
20, person_and_bike_028.png, 192, 9, 134, 108, 144, 117, 1.5
20, person_and_bike_028.png, 192, 10, 202, 109, 208, 118, 4.3
20, person_and_bike_028.png, 192, 11, 209, 109, 214, 118, 5.4
20, person_and_bike_028.png, 192, 12, 217, 110, 221, 118, 5.7
20, person_and_bike_028.png, 192, 13, 408, 104, 415, 123, 1.1
20, person_and_bike_028.png, 192, 14, 75, 112, 81, 124, 1.5
20, person_and_bike_028.png, 192, 15, 79, 113, 85, 123, 2.8
20, person_and_bike_028.png, 192, 16, 91, 115, 96, 125, 1.3
20, person_and_bike_028.png, 192, 17, 98, 115, 102, 125, 7.2
20, person_and_bike_028.png, 192, 18, 104, 115, 107, 125, 3.8
20, person_and_bike_028.png, 192, 19, 190, 114, 197, 125, 5.3
20, person_and_bike_028.png, 192, 20, 200, 111, 208, 127, 34.6
20, person_and_bike_028.png, 192, 21, 197, 109, 211, 133, 24.4
20, person_and_bike_028.png, 192, 22, 189, 109, 217, 132, 1.4
20, person_and_bike_028.png, 192, 23, 209, 109, 216, 131, 57.1
20, person_and_bike_028.png, 192, 24, 216, 109, 222, 133, 84.0
20, person_and_bike_028.png, 192, 25, 223, 113, 229, 126, 1.5
20, person_and_bike_028.png, 192, 26, 233, 112, 241, 123, 1.6
20, person_and_bike_028.png, 192, 27, 239, 114, 246, 124, 1.1
20, person_and_bike_028.png, 192, 28, 293, 112, 303, 129, 1.5
20, person_and_bike_028.png, 192, 29, 65, 118, 71, 133, 1.6
20, person_and_bike_028.png, 192, 30, 74, 114, 81, 134, 1.1
20, person_and_bike_028.png, 192, 31, 80, 116, 86, 135, 8.1
20, person_and_bike_028.png, 192, 32, 90, 115, 96, 138, 25.6
20, person_and_bike_028.png, 192, 33, 98, 116, 103, 133, 28.0
20, person_and_bike_028.png, 192, 34, 103, 117, 108, 135, 19.7
20, person_and_bike_028.png, 192, 35, 102, 113, 110, 143, 2.7
20, person_and_bike_028.png, 192, 36, 110, 115, 115, 136, 1.6
20, person_and_bike_028.png, 192, 37, 208, 117, 214, 133, 2.8
20, person_and_bike_028.png, 192, 38, 260, 108, 271, 155, 97.0
20, person_and_bike_028.png, 192, 39, 7, 106, 18, 157, 2.0
20, person_and_bike_028.png, 192, 40, 39, 128, 45, 141, 4.9
20, person_and_bike_028.png, 192, 41, 64, 123, 70, 142, 1.5
20, person_and_bike_028.png, 192, 42, 79, 122, 86, 142, 1.2
20, person_and_bike_028.png, 192, 43, 77, 113, 87, 156, 63.3
20, person_and_bike_028.png, 192, 44, 90, 113, 98, 150, 61.0
20, person_and_bike_028.png, 192, 45, 99, 118, 104, 144, 11.0
20, person_and_bike_028.png, 192, 46, 95, 114, 103, 149, 54.0
20, person_and_bike_028.png, 192, 47, 247, 110, 260, 157, 99.3
20, person_and_bike_028.png, 192, 48, 254, 113, 264, 154, 3.8
20, person_and_bike_028.png, 192, 49, 47, 117, 62, 166, 88.9
20, person_and_bike_028.png, 192, 50, 63, 117, 72, 165, 47.8
20, person_and_bike_028.png, 192, 51, 72, 117, 83, 162, 23.4
20, person_and_bike_028.png, 192, 52, 220, 117, 235, 168, 99.7
20, person_and_bike_028.png, 192, 53, 78, 140, 84, 157, 2.0
20, person_250.png, 193, 1, 169, 97, 245, 371, 4.8
20, person_250.png, 193, 2, 145, 95, 222, 406, 99.9
20, person_250.png, 193, 3, 189, 90, 218, 159, 50.6
20, person_250.png, 193, 4, 141, 115, 164, 167, 1.1
20, person_250.png, 193, 5, 187, 95, 223, 223, 2.9
20, person_250.png, 193, 6, 216, 92, 256, 262, 11.3
20, person_250.png, 193, 7, 225, 67, 265, 357, 6.7
20, person_250.png, 193, 8, 77, 90, 140, 357, 100.0
20, person_250.png, 193, 9, 177, 38, 219, 414, 4.7
20, person_250.png, 193, 10, 201, 54, 240, 398, 6.4
20, person_250.png, 193, 11, 212, 75, 253, 375, 96.2
20, person_250.png, 193, 12, 233, 61, 300, 386, 99.6
20, person_250.png, 193, 13, 158, 114, 165, 129, 3.5
20, person_250.png, 193, 14, 152, 116, 162, 133, 6.6
20, person_250.png, 193, 15, 148, 113, 164, 140, 37.5
20, crop001670.png, 194, 1, 375, 140, 407, 224, 22.5
20, crop001670.png, 194, 2, 395, 140, 414, 229, 37.9
20, crop001670.png, 194, 3, 356, 142, 399, 246, 24.5
20, crop001670.png, 194, 4, 61, 127, 126, 288, 98.9
20, crop001670.png, 194, 5, 99, 128, 141, 280, 1.5
20, crop001670.png, 194, 6, 119, 129, 162, 287, 98.7
20, crop001670.png, 194, 7, 360, 176, 390, 244, 2.0
20, crop001670.png, 194, 8, 151, 143, 215, 295, 99.7
20, crop001670.png, 194, 9, 225, 145, 272, 298, 99.9
20, crop001670.png, 194, 10, 306, 140, 380, 308, 98.4
20, crop001670.png, 194, 11, 410, 139, 416, 205, 2.1
20, crop001670.png, 194, 12, 409, 148, 415, 225, 10.7
20, crop001670.png, 194, 13, 410, 174, 416, 231, 1.3
20, person_and_bike_081.png, 195, 1, 182, 48, 276, 413, 100.0
20, person_029.png, 196, 1, 58, 54, 215, 416, 100.0
20, person_and_bike_014.png, 197, 1, 192, 76, 291, 322, 98.9
20, person_and_bike_014.png, 197, 2, 353, 101, 376, 174, 98.3
20, person_and_bike_014.png, 197, 3, 361, 102, 383, 167, 75.4
20, person_and_bike_014.png, 197, 4, 154, 163, 208, 245, 99.7
20, person_and_bike_014.png, 197, 5, 407, 96, 415, 115, 50.0
20, person_and_bike_014.png, 197, 6, 408, 90, 415, 143, 6.7
20, person_and_bike_014.png, 197, 7, 340, 98, 356, 146, 2.0
20, person_and_bike_014.png, 197, 8, 370, 95, 384, 151, 19.9
20, person_and_bike_014.png, 197, 9, 411, 88, 415, 174, 1.0
20, person_248.png, 198, 1, 165, 124, 245, 392, 99.9
20, person_248.png, 198, 2, 237, 160, 316, 396, 99.9
20, person_248.png, 198, 3, 169, 151, 176, 168, 5.4
20, person_248.png, 198, 4, 120, 156, 128, 172, 1.4
20, person_248.png, 198, 5, 161, 149, 172, 183, 1.1
20, person_248.png, 198, 6, 166, 149, 175, 183, 12.4
20, person_248.png, 198, 7, 155, 165, 162, 182, 1.4
20, crop001501.png, 199, 1, 93, 109, 117, 205, 99.7
20, crop001501.png, 199, 2, 325, 132, 344, 238, 99.5
