ExperimentID,ImageName,ImageID,FeatureID,Feature_TypeID,Feature_left,Feature_top,Feature_right,Feature_bottom
19, 000000348076.jpg, 134, 1, 2, 92, 124, 187, 220
19, 000000348076.jpg, 134, 2, 2, 379, 256, 384, 262
19, 000000554537.jpg, 135, 1, 2, 92, 176, 168, 291
19, 000000554537.jpg, 135, 2, 2, 172, 137, 183, 157
19, 000000554537.jpg, 135, 3, 2, 157, 135, 170, 153
19, 000000042977.jpg, 136, 1, 2, 28, 259, 54, 312
19, 000000042977.jpg, 136, 2, 2, 309, 263, 331, 288
19, 000000413625.jpg, 137, 1, 0, 190, 48, 224, 82
19, 000000413625.jpg, 137, 2, 1, 63, 105, 83, 139
19, 000000413625.jpg, 137, 3, 1, 253, 223, 269, 257
19, 000000413625.jpg, 137, 4, 2, 62, 157, 266, 294
19, 000000388070.jpg, 138, 1, 1, 130, 100, 346, 309
19, 000000388070.jpg, 138, 2, 2, 0, 231, 308, 415
19, 000000184123.jpg, 139, 1, 2, 0, 234, 8, 250
19, 000000184123.jpg, 139, 2, 2, 72, 229, 81, 242
19, 000000184123.jpg, 139, 3, 2, 130, 232, 137, 245
19, 000000184123.jpg, 139, 4, 2, 156, 236, 163, 246
19, 000000184123.jpg, 139, 5, 2, 144, 232, 152, 247
19, 000000165334.jpg, 140, 1, 2, 258, 206, 334, 274
19, 000000165334.jpg, 140, 2, 2, 182, 210, 248, 324
19, 000000165334.jpg, 140, 3, 2, 80, 107, 99, 139
19, 000000165334.jpg, 140, 4, 2, 149, 95, 165, 121
19, 000000165334.jpg, 140, 5, 2, 107, 88, 121, 111
19, 000000165334.jpg, 140, 6, 2, 122, 103, 138, 120
19, 000000165334.jpg, 140, 7, 2, 141, 91, 153, 109
19, 000000165334.jpg, 140, 8, 2, 185, 114, 205, 141
19, 000000377252.jpg, 143, 1, 0, 357, 63, 381, 87
19, 000000377252.jpg, 143, 2, 0, 181, 45, 209, 73
19, 000000377252.jpg, 143, 3, 0, 211, 156, 231, 176
19, 000000377252.jpg, 143, 4, 0, 237, 73, 261, 97
19, 000000377252.jpg, 143, 5, 0, 93, 56, 117, 80
19, 000000377252.jpg, 143, 6, 0, 38, 75, 61, 99
19, 000000377252.jpg, 143, 7, 0, 282, 162, 306, 185
19, 000000377252.jpg, 143, 8, 0, 131, 157, 155, 181
19, 000000377252.jpg, 143, 9, 0, 297, 75, 321, 99
19, 000000377252.jpg, 143, 10, 2, 255, 258, 384, 368
19, 000000377252.jpg, 143, 11, 2, 7, 223, 93, 375
19, 000000377252.jpg, 143, 12, 2, 103, 255, 202, 369
19, 000000377252.jpg, 143, 13, 2, 188, 257, 275, 370
19, 000000377252.jpg, 143, 14, 2, 286, 123, 347, 184
19, 000000377252.jpg, 143, 15, 2, 323, 204, 415, 358
19, 000000377252.jpg, 143, 16, 2, 226, 147, 290, 234
19, 000000377252.jpg, 143, 17, 2, 74, 229, 139, 360
19, 000000377252.jpg, 143, 18, 2, 153, 134, 226, 223
19, 000000063949.jpg, 144, 1, 2, 242, 239, 300, 324
19, 000000063949.jpg, 144, 2, 2, 142, 239, 195, 316
19, 000000063949.jpg, 144, 3, 2, 385, 359, 402, 371
19, 000000058867.jpg, 145, 1, 2, 97, 372, 117, 381
19, 000000504299.jpg, 146, 1, 2, 287, 324, 327, 359
19, 000000504299.jpg, 146, 2, 2, 339, 327, 369, 358
19, 000000504726.jpg, 148, 1, 2, 213, 235, 396, 340
19, 000000430167.jpg, 149, 1, 0, 191, 46, 232, 87
19, 000000430167.jpg, 149, 2, 1, 149, 74, 174, 90
19, 000000430167.jpg, 149, 3, 1, 146, 43, 176, 67
19, 000000430167.jpg, 149, 4, 2, 194, 216, 288, 396
19, 000000194532.jpg, 150, 1, 0, 184, 66, 208, 89
19, 000000194532.jpg, 150, 2, 1, 273, 81, 300, 96
19, 000000194532.jpg, 150, 3, 1, 141, 68, 169, 85
19, 000000194532.jpg, 150, 4, 2, 137, 172, 296, 300
19, 000000396684.jpg, 151, 1, 0, 374, 114, 397, 137
19, 000000396684.jpg, 151, 2, 2, 351, 207, 416, 308
19, 000000060539.jpg, 152, 1, 0, 34, 98, 104, 169
19, 000000060539.jpg, 152, 2, 1, 173, 80, 213, 147
19, 000000060539.jpg, 152, 3, 1, 126, 85, 169, 147
19, 000000182734.jpg, 153, 1, 2, 200, 282, 276, 358
19, 000000412373.jpg, 154, 1, 2, 184, 227, 197, 255
19, 000000488697.jpg, 155, 1, 0, 221, 80, 250, 108
19, 000000488697.jpg, 155, 2, 1, 311, 143, 337, 172
19, 000000488697.jpg, 155, 3, 2, 7, 138, 50, 224
19, 000000488697.jpg, 155, 4, 2, 308, 47, 341, 112
19, 000000488697.jpg, 155, 5, 2, 40, 100, 72, 164
19, 000000488697.jpg, 155, 6, 2, 109, 92, 141, 159
19, 000000488697.jpg, 155, 7, 2, 252, 90, 281, 124
19, 000000488697.jpg, 155, 8, 2, 85, 223, 279, 381
19, 000000488697.jpg, 155, 9, 2, 69, 89, 86, 128
19, 000000488697.jpg, 155, 10, 2, 206, 69, 236, 89
19, 000000488697.jpg, 155, 11, 2, 341, 47, 371, 110
19, 000000488697.jpg, 155, 12, 2, 274, 162, 313, 201
19, 000000488697.jpg, 155, 13, 2, 336, 143, 404, 176
19, 000000538735.jpg, 156, 1, 0, 179, 125, 220, 166
19, 000000171479.jpg, 157, 1, 0, 239, 98, 259, 118
19, 000000171479.jpg, 157, 2, 2, 226, 172, 296, 261
19, 000000171479.jpg, 157, 3, 2, 116, 143, 212, 251
19, 000000254884.jpg, 159, 1, 2, 187, 366, 203, 387
19, 000000254884.jpg, 159, 2, 2, 207, 370, 231, 403
19, 000000254884.jpg, 159, 3, 2, 224, 363, 238, 389
19, 000000123914.jpg, 160, 1, 0, 244, 68, 273, 96
19, 000000123914.jpg, 160, 2, 2, 214, 234, 318, 416
19, 000000363581.jpg, 161, 1, 0, 55, 128, 114, 187
19, 000000363581.jpg, 161, 2, 0, 252, 110, 311, 169
19, 000000363581.jpg, 161, 3, 2, 206, 164, 328, 250
19, 000000363581.jpg, 161, 4, 2, 0, 214, 151, 335
19, 000000068532.jpg, 162, 1, 0, 212, 42, 253, 83
19, 000000068532.jpg, 162, 2, 2, 125, 173, 338, 330
19, 000000547722.jpg, 164, 1, 2, 29, 232, 186, 415
19, 000000494854.jpg, 166, 1, 2, 87, 303, 389, 416
19, 000000143383.jpg, 167, 1, 0, 123, 48, 299, 224
19, 000000448893.jpg, 168, 1, 2, 78, 290, 101, 338
19, 000000448893.jpg, 168, 2, 2, 145, 314, 165, 333
19, 000000324866.jpg, 169, 1, 0, 193, 68, 228, 103
19, 000000033057.jpg, 170, 1, 0, 267, 157, 296, 186
19, 000000033057.jpg, 170, 2, 0, 169, 180, 198, 209
19, 000000033057.jpg, 170, 3, 0, 54, 180, 83, 209
19, 000000033057.jpg, 170, 4, 1, 308, 245, 341, 274
19, 000000033057.jpg, 170, 5, 1, 201, 314, 215, 336
19, 000000033057.jpg, 170, 6, 2, 219, 276, 348, 411
19, 000000033057.jpg, 170, 7, 2, 42, 306, 142, 416
19, 000000033057.jpg, 170, 8, 2, 143, 294, 261, 416
19, 000000148587.jpg, 171, 1, 2, 148, 287, 247, 402
19, 000000148587.jpg, 171, 2, 2, 274, 146, 313, 160
19, 000000148587.jpg, 171, 3, 2, 369, 143, 404, 158
19, 000000148587.jpg, 171, 4, 2, 402, 141, 415, 157
19, 000000487948.jpg, 172, 1, 0, 230, 145, 253, 169
19, 000000487948.jpg, 172, 2, 0, 294, 142, 318, 166
19, 000000487948.jpg, 172, 3, 0, 95, 137, 123, 166
19, 000000487948.jpg, 172, 4, 0, 149, 154, 178, 183
19, 000000487948.jpg, 172, 5, 1, 308, 257, 330, 280
19, 000000487948.jpg, 172, 6, 1, 161, 272, 174, 303
19, 000000487948.jpg, 172, 7, 2, 271, 256, 379, 389
19, 000000487948.jpg, 172, 8, 2, 15, 259, 139, 392
19, 000000487948.jpg, 172, 9, 2, 121, 257, 201, 379
19, 000000487948.jpg, 172, 10, 2, 196, 261, 276, 396
19, 000000080441.jpg, 173, 1, 2, 332, 303, 361, 351
19, 000000080441.jpg, 173, 2, 2, 205, 268, 213, 278
19, 000000080441.jpg, 173, 3, 2, 385, 264, 391, 272
19, 000000080441.jpg, 173, 4, 2, 410, 264, 416, 273
19, 000000198493.jpg, 174, 1, 2, 240, 208, 298, 303
19, 000000013867.jpg, 175, 1, 0, 285, 92, 305, 112
19, 000000013867.jpg, 175, 2, 2, 201, 182, 367, 280
19, 000000279291.jpg, 176, 1, 2, 264, 297, 269, 304
19, 000000279291.jpg, 176, 2, 2, 59, 286, 65, 293
19, 000000279291.jpg, 176, 3, 2, 159, 287, 162, 291
19, 000000468012.jpg, 177, 1, 0, 187, 88, 228, 129
19, 000000468012.jpg, 177, 2, 2, 178, 269, 314, 324
19, 000000468012.jpg, 177, 3, 2, 366, 0, 416, 136
19, 000000468012.jpg, 177, 4, 2, 0, 0, 117, 82
19, 000000468012.jpg, 177, 5, 2, 165, 195, 312, 331
19, 000000468012.jpg, 177, 6, 2, 255, 0, 359, 141
19, 000000219910.jpg, 178, 1, 2, 65, 149, 123, 234
19, 000000219910.jpg, 178, 2, 2, 261, 109, 294, 136
19, 000000219910.jpg, 178, 3, 2, 149, 102, 201, 153
19, 000000224503.jpg, 179, 1, 0, 245, 92, 286, 133
19, 000000224503.jpg, 179, 2, 0, 149, 68, 183, 103
19, 000000224503.jpg, 179, 3, 1, 205, 233, 224, 257
19, 000000224503.jpg, 179, 4, 2, 200, 226, 330, 374
19, 000000224503.jpg, 179, 5, 2, 75, 219, 221, 382
19, 000000104365.jpg, 180, 1, 0, 299, 84, 340, 124
19, 000000104365.jpg, 180, 2, 0, 51, 72, 100, 121
19, 000000104365.jpg, 180, 3, 1, 316, 193, 348, 226
19, 000000104365.jpg, 180, 4, 1, 39, 226, 62, 264
19, 000000104365.jpg, 180, 5, 2, 0, 238, 149, 416
19, 000000104365.jpg, 180, 6, 2, 252, 245, 391, 416
19, 000000171063.jpg, 181, 1, 2, 216, 184, 333, 336
19, 000000258382.jpg, 183, 1, 0, 170, 67, 219, 116
19, 000000427598.jpg, 184, 1, 0, 61, 99, 163, 201
19, 000000427598.jpg, 184, 2, 0, 238, 90, 360, 212
19, 000000427598.jpg, 184, 3, 2, 224, 261, 415, 415
19, 000000482314.jpg, 185, 1, 2, 111, 49, 163, 148
19, 000000482314.jpg, 185, 2, 2, 57, 46, 115, 149
19, 000000482314.jpg, 185, 3, 2, 282, 55, 339, 153
19, 000000482314.jpg, 185, 4, 2, 334, 54, 379, 152
19, 000000482314.jpg, 185, 5, 2, 1, 49, 58, 153
19, 000000339545.jpg, 186, 1, 0, 1, 67, 50, 116
19, 000000339545.jpg, 186, 2, 0, 92, 166, 120, 194
19, 000000339545.jpg, 186, 3, 0, 162, 162, 186, 185
19, 000000339545.jpg, 186, 4, 0, 197, 162, 217, 182
19, 000000339545.jpg, 186, 5, 1, 105, 244, 143, 289
19, 000000339545.jpg, 186, 6, 2, 222, 159, 262, 210
19, 000000339545.jpg, 186, 7, 2, 345, 297, 415, 416
19, 000000339545.jpg, 186, 8, 2, 168, 133, 203, 177
19, 000000339545.jpg, 186, 9, 2, 69, 181, 125, 216
19, 000000339545.jpg, 186, 10, 2, 190, 191, 234, 228
19, 000000339545.jpg, 186, 11, 2, 269, 189, 310, 221
19, 000000339545.jpg, 186, 12, 2, 0, 275, 148, 416
19, 000000339545.jpg, 186, 13, 2, 144, 206, 197, 267
19, 000000071716.jpg, 187, 1, 0, 60, 28, 145, 112
19, 000000071716.jpg, 187, 2, 0, 226, 0, 328, 98
19, 000000071716.jpg, 187, 3, 2, 0, 141, 292, 290
19, 000000015067.jpg, 188, 1, 2, 330, 234, 390, 309
19, 000000015067.jpg, 188, 2, 2, 306, 246, 323, 276
19, 000000215655.jpg, 190, 1, 0, 105, 101, 281, 277
19, 000000215655.jpg, 190, 2, 1, 197, 247, 302, 360
19, 000000215655.jpg, 190, 3, 2, 103, 230, 411, 416
19, 000000396495.jpg, 191, 1, 0, 121, 54, 162, 95
19, 000000396495.jpg, 191, 2, 1, 114, 187, 146, 208
19, 000000396495.jpg, 191, 3, 1, 144, 175, 165, 190
19, 000000396495.jpg, 191, 4, 2, 7, 210, 230, 400
19, 000000106010.jpg, 192, 1, 0, 285, 27, 309, 51
19, 000000106010.jpg, 192, 2, 2, 131, 199, 309, 330
19, 000000106010.jpg, 192, 3, 2, 0, 146, 135, 292
19, 000000106010.jpg, 192, 4, 2, 270, 158, 303, 192
19, 000000293811.jpg, 193, 1, 2, 185, 146, 212, 175
19, 000000293811.jpg, 193, 2, 2, 104, 128, 130, 154
19, 000000293811.jpg, 193, 3, 2, 249, 208, 312, 242
19, 000000293811.jpg, 193, 4, 2, 91, 338, 130, 373
19, 000000293811.jpg, 193, 5, 2, 57, 330, 106, 384
19, 000000293811.jpg, 193, 6, 2, 76, 300, 109, 346
19, 000000085981.jpg, 194, 1, 2, 10, 192, 183, 267
19, 000000085981.jpg, 194, 2, 2, 351, 152, 415, 182
19, 000000472234.jpg, 195, 1, 2, 80, 396, 89, 410
19, 000000022411.jpg, 197, 1, 0, 207, 186, 227, 206
19, 000000022411.jpg, 197, 2, 0, 242, 186, 265, 209
19, 000000022411.jpg, 197, 3, 0, 124, 195, 148, 219
19, 000000022411.jpg, 197, 4, 0, 7, 234, 41, 268
19, 000000022411.jpg, 197, 5, 2, 0, 292, 116, 377
19, 000000022411.jpg, 197, 6, 2, 182, 240, 251, 307
19, 000000022411.jpg, 197, 7, 2, 0, 183, 59, 218
19, 000000022411.jpg, 197, 8, 2, 166, 150, 190, 167
19, 000000022411.jpg, 197, 9, 2, 212, 302, 312, 415
19, 000000022411.jpg, 197, 10, 2, 108, 248, 173, 315
19, 000000022411.jpg, 197, 11, 2, 190, 156, 212, 181
19, 000000022411.jpg, 197, 12, 2, 0, 172, 28, 191
19, 000000179681.jpg, 198, 1, 2, 0, 225, 273, 416
19, 000000368840.jpg, 199, 1, 0, 95, 25, 123, 53
19, 000000368840.jpg, 199, 2, 2, 52, 170, 123, 327
19, 000000222674.jpg, 200, 1, 0, 50, 42, 91, 83
19, 000000222674.jpg, 200, 2, 0, 318, 37, 352, 72
19, 000000222674.jpg, 200, 3, 2, 212, 97, 394, 184
19, 000000222674.jpg, 200, 4, 2, 0, 109, 102, 206
19, 000000398704.jpg, 201, 1, 0, 67, 146, 126, 205
19, 000000398704.jpg, 201, 2, 0, 234, 91, 305, 162
19, 000000398704.jpg, 201, 3, 1, 231, 223, 286, 262
19, 000000398704.jpg, 201, 4, 1, 71, 213, 96, 254
19, 000000398704.jpg, 201, 5, 2, 66, 275, 275, 416
19, 000000398704.jpg, 201, 6, 2, 213, 229, 412, 416
19, 000000311088.jpg, 202, 1, 0, 277, 110, 297, 130
19, 000000311088.jpg, 202, 2, 2, 279, 141, 316, 180
19, 000000311088.jpg, 202, 3, 2, 328, 167, 412, 227
19, 000000368876.jpg, 203, 1, 2, 311, 41, 358, 74
19, 000000111129.jpg, 204, 1, 2, 149, 213, 202, 250
19, 000000040275.jpg, 206, 1, 2, 6, 297, 258, 415
19, 000000336734.jpg, 207, 1, 2, 22, 231, 289, 411
19, 000000487696.jpg, 208, 1, 0, 213, 111, 237, 135
19, 000000487696.jpg, 208, 2, 2, 184, 244, 252, 387
19, 000000019324.jpg, 209, 1, 0, 391, 212, 416, 240
19, 000000019324.jpg, 209, 2, 2, 282, 309, 324, 391
19, 000000019324.jpg, 209, 3, 2, 330, 312, 378, 405
19, 000000019324.jpg, 209, 4, 2, 129, 216, 210, 309
19, 000000019324.jpg, 209, 5, 2, 372, 318, 416, 416
19, 000000019324.jpg, 209, 6, 2, 88, 260, 127, 303
19, 000000019324.jpg, 209, 7, 2, 47, 232, 61, 250
19, 000000019324.jpg, 209, 8, 2, 323, 292, 349, 359
19, 000000019324.jpg, 209, 9, 2, 72, 232, 80, 244
19, 000000019324.jpg, 209, 10, 2, 25, 229, 35, 242
19, 000000019324.jpg, 209, 11, 2, 273, 268, 293, 318
19, 000000119640.jpg, 211, 1, 0, 238, 58, 273, 92
19, 000000119640.jpg, 211, 2, 1, 117, 133, 147, 146
19, 000000119640.jpg, 211, 3, 2, 135, 214, 386, 399
19, 000000344040.jpg, 212, 1, 2, 18, 242, 41, 270
19, 000000344040.jpg, 212, 2, 2, 106, 282, 159, 325
19, 000000344040.jpg, 212, 3, 2, 329, 222, 342, 242
19, 000000242984.jpg, 213, 1, 0, 116, 92, 157, 133
19, 000000242984.jpg, 213, 2, 2, 65, 181, 318, 308
19, 000000420156.jpg, 214, 1, 0, 163, 174, 248, 259
19, 000000420156.jpg, 214, 2, 1, 82, 343, 167, 381
19, 000000420156.jpg, 214, 3, 1, 232, 318, 305, 338
19, 000000420156.jpg, 214, 4, 2, 2, 245, 270, 400
19, 000000337993.jpg, 215, 1, 0, 200, 134, 234, 168
19, 000000337993.jpg, 215, 2, 2, 85, 232, 264, 358
19, 000000337993.jpg, 215, 3, 2, 76, 240, 117, 281
19, 000000036361.jpg, 216, 1, 0, 194, 150, 217, 173
19, 000000036361.jpg, 216, 2, 2, 288, 354, 324, 391
19, 000000036361.jpg, 216, 3, 2, 96, 354, 135, 406
19, 000000036361.jpg, 216, 4, 2, 367, 371, 404, 414
19, 000000036361.jpg, 216, 5, 2, 338, 368, 372, 412
19, 000000036361.jpg, 216, 6, 2, 0, 340, 20, 398
19, 000000036361.jpg, 216, 7, 2, 314, 361, 344, 410
19, 000000036361.jpg, 216, 8, 2, 7, 362, 107, 415
19, 000000365206.jpg, 217, 1, 0, 335, 75, 369, 110
19, 000000365206.jpg, 217, 2, 0, 161, 97, 189, 125
19, 000000365206.jpg, 217, 3, 2, 27, 260, 42, 281
19, 000000365206.jpg, 217, 4, 2, 0, 363, 32, 416
19, 000000365206.jpg, 217, 5, 2, 17, 259, 29, 281
19, 000000365206.jpg, 217, 6, 2, 26, 374, 75, 416
19, 000000365206.jpg, 217, 7, 2, 177, 372, 208, 415
19, 000000375331.jpg, 218, 1, 0, 213, 157, 237, 181
19, 000000375331.jpg, 218, 2, 0, 117, 162, 141, 185
19, 000000375331.jpg, 218, 3, 2, 190, 203, 288, 278
19, 000000375331.jpg, 218, 4, 2, 76, 206, 192, 284
19, 000000016980.jpg, 219, 1, 0, 146, 96, 231, 181
19, 000000016980.jpg, 219, 2, 0, 262, 3, 385, 125
19, 000000438864.jpg, 220, 1, 2, 312, 245, 406, 301
19, 000000136468.jpg, 221, 1, 0, 205, 99, 307, 201
19, 000000136468.jpg, 221, 2, 1, 291, 177, 347, 240
19, 000000136468.jpg, 221, 3, 1, 152, 239, 198, 298
19, 000000136468.jpg, 221, 4, 2, 56, 235, 366, 416
19, 000000213314.jpg, 222, 1, 0, 205, 42, 254, 91
19, 000000213314.jpg, 222, 2, 1, 288, 259, 299, 302
19, 000000213314.jpg, 222, 3, 1, 172, 258, 185, 300
19, 000000213314.jpg, 222, 4, 2, 159, 208, 305, 364
19, 000000499155.jpg, 223, 1, 0, 203, 186, 227, 209
19, 000000499155.jpg, 223, 2, 0, 301, 186, 335, 220
19, 000000499155.jpg, 223, 3, 2, 175, 248, 246, 324
19, 000000499155.jpg, 223, 4, 2, 290, 275, 353, 374
19, 000000041920.jpg, 224, 1, 0, 252, 131, 286, 165
19, 000000041920.jpg, 224, 2, 1, 214, 243, 230, 260
19, 000000041920.jpg, 224, 3, 2, 212, 189, 381, 269
19, 000000519405.jpg, 226, 1, 0, 195, 117, 224, 145
19, 000000519405.jpg, 226, 2, 1, 206, 229, 229, 250
19, 000000519405.jpg, 226, 3, 1, 116, 228, 134, 253
19, 000000519405.jpg, 226, 4, 2, 113, 238, 251, 376
19, 000000342921.jpg, 227, 1, 2, 71, 219, 91, 255
19, 000000342921.jpg, 227, 2, 2, 17, 227, 40, 261
19, 000000342921.jpg, 227, 3, 2, 232, 241, 257, 280
19, 000000342921.jpg, 227, 4, 2, 197, 243, 233, 277
19, 000000492417.jpg, 228, 1, 1, 82, 135, 94, 148
19, 000000492417.jpg, 228, 2, 2, 339, 212, 375, 280
19, 000000492417.jpg, 228, 3, 2, 128, 221, 144, 251
19, 000000492417.jpg, 228, 4, 2, 41, 222, 153, 362
19, 000000511786.jpg, 229, 1, 2, 24, 334, 71, 379
19, 000000511786.jpg, 229, 2, 2, 401, 209, 413, 225
19, 000000511786.jpg, 229, 3, 2, 200, 230, 217, 253
19, 000000511786.jpg, 229, 4, 2, 79, 310, 113, 370
19, 000000511786.jpg, 229, 5, 2, 215, 268, 242, 298
19, 000000245754.jpg, 230, 1, 2, 388, 156, 406, 175
19, 000000245754.jpg, 230, 2, 2, 18, 203, 103, 313
19, 000000245754.jpg, 230, 3, 2, 360, 157, 371, 170
19, 000000245754.jpg, 230, 4, 2, 407, 166, 416, 192
19, 000000183456.jpg, 231, 1, 1, 15, 43, 42, 112
19, 000000491287.jpg, 232, 1, 2, 45, 160, 56, 174
19, 000000491287.jpg, 232, 2, 2, 293, 191, 312, 214
19, 000000491287.jpg, 232, 3, 2, 79, 254, 102, 282
19, 000000491287.jpg, 232, 4, 2, 222, 128, 230, 137
19, 000000491287.jpg, 232, 5, 2, 117, 174, 131, 185
19, 000000491287.jpg, 232, 6, 2, 130, 355, 153, 399
19, 000000491287.jpg, 232, 7, 2, 108, 242, 127, 268
19, 000000491287.jpg, 232, 8, 2, 301, 154, 315, 169
19, 000000316189.jpg, 233, 1, 0, 163, 116, 183, 136
19, 000000316189.jpg, 233, 2, 2, 80, 214, 226, 332
19, 000000440813.jpg, 234, 1, 0, 269, 79, 304, 113
19, 000000440813.jpg, 234, 2, 2, 176, 134, 313, 221
19, 000000134362.jpg, 235, 1, 2, 115, 246, 156, 342
19, 000000107584.jpg, 236, 1, 2, 103, 140, 255, 179
19, 000000163485.jpg, 237, 1, 0, 250, 28, 279, 56
19, 000000163485.jpg, 237, 2, 2, 202, 165, 330, 314
19, 000000163485.jpg, 237, 3, 2, 313, 162, 366, 206
19, 000000163485.jpg, 237, 4, 2, 0, 154, 103, 312
19, 000000163485.jpg, 237, 5, 2, 390, 138, 416, 158
19, 000000253748.jpg, 238, 1, 2, 95, 242, 226, 394
19, 000000577197.jpg, 239, 1, 2, 337, 301, 407, 414
19, 000000571825.jpg, 240, 1, 0, 146, 53, 231, 138
19, 000000571825.jpg, 240, 2, 1, 182, 259, 238, 292
19, 000000571825.jpg, 240, 3, 1, 247, 226, 290, 261
19, 000000571825.jpg, 240, 4, 2, 0, 197, 306, 374
19, 000000065685.jpg, 241, 1, 2, 28, 217, 56, 266
19, 000000224368.jpg, 242, 1, 2, 231, 281, 293, 344
19, 000000529159.jpg, 244, 1, 0, 185, 92, 234, 141
19, 000000529159.jpg, 244, 2, 1, 104, 230, 132, 274
19, 000000126045.jpg, 246, 1, 1, 128, 109, 166, 125
19, 000000572544.jpg, 248, 1, 2, 132, 223, 227, 284
19, 000000381967.jpg, 249, 1, 0, 187, 133, 228, 174
19, 000000381967.jpg, 249, 2, 2, 168, 202, 276, 298
19, 000000155941.jpg, 250, 1, 2, 178, 312, 246, 382
19, 000000155941.jpg, 250, 2, 2, 259, 345, 319, 392
19, 000000155941.jpg, 250, 3, 2, 333, 313, 368, 388
19, 000000228635.jpg, 251, 1, 0, 49, 98, 108, 157
19, 000000228635.jpg, 251, 2, 0, 265, 122, 285, 142
19, 000000228635.jpg, 251, 3, 0, 330, 122, 389, 181
19, 000000228635.jpg, 251, 4, 1, 77, 164, 107, 209
19, 000000228635.jpg, 251, 5, 1, 331, 204, 369, 252
19, 000000228635.jpg, 251, 6, 2, 267, 161, 310, 215
19, 000000228635.jpg, 251, 7, 2, 0, 248, 148, 416
19, 000000228635.jpg, 251, 8, 2, 315, 258, 415, 415
19, 000000456239.jpg, 253, 1, 0, 123, 91, 152, 119
19, 000000456239.jpg, 253, 2, 1, 27, 196, 47, 218
19, 000000456239.jpg, 253, 3, 2, 61, 224, 212, 363
19, 000000435324.jpg, 254, 1, 2, 386, 293, 397, 311
19, 000000435324.jpg, 254, 2, 2, 376, 293, 387, 310
19, 000000435324.jpg, 254, 3, 2, 365, 293, 378, 310
19, 000000510671.jpg, 255, 1, 1, 68, 272, 79, 306
19, 000000510671.jpg, 255, 2, 2, 67, 248, 200, 405
19, 000000510671.jpg, 255, 3, 2, 346, 96, 403, 152
19, 000000510671.jpg, 255, 4, 2, 35, 125, 79, 167
19, 000000107672.jpg, 256, 1, 0, 230, 128, 258, 157
19, 000000107672.jpg, 256, 2, 0, 83, 127, 117, 161
19, 000000107672.jpg, 256, 3, 1, 93, 180, 117, 200
19, 000000107672.jpg, 256, 4, 1, 208, 180, 228, 208
19, 000000107672.jpg, 256, 5, 2, 201, 234, 294, 362
19, 000000107672.jpg, 256, 6, 2, 39, 273, 180, 416
19, 000000208833.jpg, 257, 1, 0, 163, 90, 286, 212
19, 000000208833.jpg, 257, 2, 1, 177, 204, 237, 244
19, 000000208833.jpg, 257, 3, 2, 42, 236, 359, 410
19, 000000093089.jpg, 258, 1, 2, 258, 223, 380, 376
19, 000000522788.jpg, 259, 1, 0, 187, 50, 246, 109
19, 000000522788.jpg, 259, 2, 1, 261, 285, 317, 322
19, 000000479501.jpg, 260, 1, 0, 110, 47, 159, 96
19, 000000479501.jpg, 260, 2, 0, 224, 84, 265, 124
19, 000000479501.jpg, 260, 3, 0, 74, 163, 103, 191
19, 000000479501.jpg, 260, 4, 1, 76, 251, 118, 296
19, 000000479501.jpg, 260, 5, 1, 129, 253, 144, 277
19, 000000479501.jpg, 260, 6, 2, 221, 140, 348, 221
19, 000000479501.jpg, 260, 7, 2, 41, 272, 159, 415
19, 000000479501.jpg, 260, 8, 2, 37, 142, 175, 260
19, 000000057274.jpg, 262, 1, 2, 215, 292, 288, 347
19, 000000202201.jpg, 263, 1, 1, 318, 68, 369, 104
19, 000000417834.jpg, 264, 1, 0, 161, 114, 181, 134
19, 000000417834.jpg, 264, 2, 1, 78, 174, 96, 193
19, 000000417834.jpg, 264, 3, 1, 198, 193, 212, 217
19, 000000417834.jpg, 264, 4, 2, 70, 199, 217, 298
19, 000000535418.jpg, 265, 1, 2, 74, 295, 205, 416
19, 000000535418.jpg, 265, 2, 2, 0, 275, 86, 415
19, 000000571719.jpg, 266, 1, 0, 117, 158, 152, 192
19, 000000571719.jpg, 266, 2, 0, 309, 142, 359, 191
19, 000000571719.jpg, 266, 3, 2, 279, 226, 410, 335
19, 000000571719.jpg, 266, 4, 2, 76, 234, 178, 337
19, 000000509129.jpg, 267, 1, 0, 283, 58, 317, 92
19, 000000509129.jpg, 267, 2, 0, 117, 51, 152, 85
19, 000000509129.jpg, 267, 3, 2, 239, 205, 381, 366
19, 000000509129.jpg, 267, 4, 2, 42, 198, 172, 382
19, 000000509129.jpg, 267, 5, 2, 159, 208, 268, 358
19, 000000319105.jpg, 269, 1, 2, 259, 248, 391, 353
19, 000000319105.jpg, 269, 2, 2, 223, 243, 277, 351
19, 000000319105.jpg, 269, 3, 2, 296, 155, 319, 200
19, 000000319105.jpg, 269, 4, 2, 332, 216, 370, 305
19, 000000203400.jpg, 270, 1, 0, 236, 120, 338, 222
19, 000000203400.jpg, 270, 2, 2, 4, 264, 321, 415
19, 000000192023.jpg, 272, 1, 2, 169, 251, 226, 325
19, 000000192023.jpg, 272, 2, 2, 232, 234, 265, 287
19, 000000097504.jpg, 273, 1, 0, 237, 38, 278, 79
19, 000000097504.jpg, 273, 2, 1, 101, 332, 140, 349
19, 000000097504.jpg, 273, 3, 2, 141, 39, 173, 60
19, 000000097504.jpg, 273, 4, 2, 80, 36, 111, 56
